,level_0,index,row_num,gene_id,ensembl_gene_id,gene_symbol,entrez_id,rank
15072,15072,12361,12361,79556,ENSG00000155542,SETD9,133383,23484.0
15073,15073,17508,17508,10270,ENSG00000159674,SPON2,10417,23485.0
15074,15074,9645,9645,55824,ENSG00000188126,MYO15B,80022,23489.0
15075,15075,15285,15285,54995,ENSG00000166289,PLEKHF1,79156,23490.0
15076,15076,770,771,6151,ENSG00000128626,MRPS12,6183,23491.0
15077,15077,6573,6574,6176,ENSG00000115268,RPS15,6209,23493.0
15078,15078,3311,3312,7973,ENSG00000126883,NUP214,8021,23494.0
15079,15079,14147,14147,30617,ENSG00000198001,IRAK4,51135,23495.0
15080,15080,14049,14049,59118,ENSG00000146842,TMEM209,84928,23496.0
15081,15081,5399,5400,55457,ENSG00000126107,HECTD3,79654,23497.0
15082,15082,2129,2130,10475,ENSG00000113356,POLR3G,10622,23498.0
15083,15083,15855,15855,94576,ENSG00000145476,CYP4V2,285440,23499.0
15084,15084,4011,4012,36377,ENSG00000169857,AVEN,57099,23502.0
15085,15085,14491,14491,34134,ENSG00000104413,ESRP1,54845,23503.0
15086,15086,12327,12327,58149,ENSG00000010072,SPRTN,83932,23504.0
15087,15087,14220,14220,4041,ENSG00000104903,LYL1,4066,23505.0
15088,15088,5196,5197,695,ENSG00000169679,BUB1,699,23506.0
15089,15089,9311,9311,8998,ENSG00000170190,SLC16A5,9121,23508.0
15090,15090,286,287,1594,ENSG00000065357,DGKA,1606,23509.0
15091,15091,11243,11243,1881,ENSG00000143369,ECM1,1893,23510.0
15092,15092,16030,16030,6259,ENSG00000223501,VPS52,6293,23511.0
15093,15093,9671,9671,5086,ENSG00000106333,PCOLCE,5118,23512.0
15094,15094,3771,3772,4574,ENSG00000183486,MX2,4600,23513.0
15095,15095,2314,2315,4663,ENSG00000100365,NCF4,4689,23514.0
15096,15096,8024,8024,54843,ENSG00000167842,MIS12,79003,23515.0
15097,15097,8672,8672,5804,ENSG00000100504,PYGL,5836,23516.0
15098,15098,9300,9300,79016,ENSG00000182224,CYB5D1,124637,23517.0
15099,15099,5487,5488,5346,ENSG00000064933,PMS1,5378,23518.0
15100,15100,11337,11337,58268,ENSG00000121211,MND1,84057,23520.0
15101,15101,6532,6533,4670,ENSG00000170906,NDUFA3,4696,23521.0
15102,15102,10001,10001,820,ENSG00000162909,CAPN2,824,23522.0
15103,15103,1273,1274,4215,ENSG00000140545,MFGE8,4240,23523.0
15104,15104,737,738,3639,ENSG00000117595,IRF6,3664,23525.0
15105,15105,14418,14418,5143,,PECAM1,5175,23527.0
15106,15106,3599,3600,34227,ENSG00000104835,SARS2,54938,23528.0
15107,15107,7084,7084,26847,ENSG00000086232,EIF2AK1,27102,23529.0
15108,15108,1715,1716,4689,ENSG00000147684,NDUFB9,4715,23530.0
15109,15109,7679,7679,34365,ENSG00000181458,TMEM45A,55076,23531.0
15110,15110,14124,14124,40843,ENSG00000155229,MMS19,64210,23532.0
15111,15111,354,355,40706,ENSG00000167644,C19orf33,64073,23533.0
15112,15112,5432,5433,55745,ENSG00000185730,ZNF696,79943,23535.0
15113,15113,10766,10766,1793,ENSG00000143196,DPT,1805,23536.0
15114,15114,2416,2417,35076,ENSG00000086712,TXLNG,55787,23537.0
15115,15115,9280,9280,90276,ENSG00000214309,MBLAC1,255374,23538.0
15116,15116,7011,7011,3976,ENSG00000113368,LMNB1,4001,23539.0
15117,15117,6189,6190,37767,ENSG00000163904,SENP2,59343,23540.0
15118,15118,2180,2181,968,ENSG00000105369,CD79A,973,23541.0
15119,15119,8986,8986,3791,ENSG00000167748,KLK1,3816,23542.0
15120,15120,374,375,58156,ENSG00000144895,EIF2A,83939,23543.0
15121,15121,14358,14358,35140,ENSG00000136478,TEX2,55852,23545.0
15122,15122,17159,17159,324,ENSG00000164062,APEH,327,23546.0
15123,15123,15575,15575,76593,ENSG00000141504,SAT2,112483,23547.0
15124,15124,2908,2909,34984,ENSG00000130305,NSUN5,55695,23548.0
15125,15125,14628,14628,7125,ENSG00000140416,TPM1,7168,23549.0
15126,15126,2118,2119,7938,ENSG00000050327,ARHGEF5,7984,23550.0
15127,15127,16290,16290,58473,ENSG00000119471,HSDL2,84263,23551.0
15128,15128,11206,11206,9326,ENSG00000104998,IL27RA,9466,23553.0
15129,15129,9722,9722,33834,ENSG00000196683,TOMM7,54543,23555.0
15130,15130,1401,1402,4031,ENSG00000213316,LTC4S,4056,23557.0
15131,15131,16646,16646,10752,ENSG00000165416,SUGT1,10910,23559.0
15132,15132,14882,14882,36460,ENSG00000178761,FAM219B,57184,23561.0
15133,15133,15877,15877,40615,ENSG00000132436,FIGNL1,63979,23562.0
15134,15134,15192,15192,34743,ENSG00000169826,CSGALNACT2,55454,23563.0
15135,15135,9258,9258,36504,ENSG00000170545,SMAGP,57228,23564.0
15136,15136,11893,11893,109638,ENSG00000185298,CCDC137,339230,23567.0
15137,15137,14824,14824,26619,,OPLAH,26873,23568.0
15138,15138,16604,16604,1309,ENSG00000136867,SLC31A2,1318,23571.0
15139,15139,5200,5201,56028,ENSG00000175575,PAAF1,80227,23572.0
15140,15140,2427,2428,56145,ENSG00000100897,DCAF11,80344,23573.0
15141,15141,785,786,8635,ENSG00000235863,B3GALT4,8705,23574.0
15142,15142,14399,14399,5466,ENSG00000143224,PPOX,5498,23575.0
15143,15143,6341,6342,25661,ENSG00000143612,C1orf43,25912,23577.0
15144,15144,13270,13270,9316,ENSG00000152904,GGPS1,9453,23578.0
15145,15145,12144,12144,81175,ENSG00000172197,MBOAT1,154141,23580.0
15146,15146,7230,7230,6126,ENSG00000108107,RPL28,6158,23582.0
15147,15147,434,435,1285,ENSG00000114270,COL7A1,1294,23583.0
15148,15148,5159,5160,10959,ENSG00000186470,BTN3A2,11118,23584.0
15149,15149,5184,5185,10959,ENSG00000186470,BTN3A2,11118,23584.0
15150,15150,11339,11339,36947,ENSG00000173821,RNF213,57674,23585.0
15151,15151,6758,6759,10020,ENSG00000004864,SLC25A13,10165,23586.0
15152,15152,14507,14507,25683,ENSG00000136783,NIPSNAP3A,25934,23589.0
15153,15153,15062,15062,36402,ENSG00000174807,CD248,57124,23590.0
15154,15154,17470,17470,4252,ENSG00000204516,MICB,4277,23591.0
15155,15155,3575,3576,30920,ENSG00000137414,FAM8A1,51439,23592.0
15156,15156,12171,12171,31207,ENSG00000162368,CMPK1,51727,23593.0
15157,15157,6857,6858,2173,ENSG00000183161,FANCF,2188,23596.0
15158,15158,12885,12885,6570,ENSG00000135587,SMPD2,6610,23597.0
15159,15159,16944,16944,4027,ENSG00000049323,LTBP1,4052,23598.0
15160,15160,12866,12866,4217,ENSG00000100060,MFNG,4242,23600.0
15161,15161,1054,1055,55580,ENSG00000181513,ACBD4,79777,23601.0
15162,15162,6060,6061,77753,ENSG00000165724,ZMYND19,116225,23602.0
15163,15163,9932,9932,2671,ENSG00000099998,GGT5,2687,23603.0
15164,15164,8269,8269,10199,ENSG00000132274,TRIM22,10346,23604.0
15165,15165,6059,6060,60129,ENSG00000122696,SLC25A51,92014,23605.0
15166,15166,13835,13835,30487,ENSG00000119723,COQ6,51004,23606.0
15167,15167,12090,12090,30487,ENSG00000119723,COQ6,51004,23606.0
15168,15168,17527,17527,30739,ENSG00000111639,MRPL51,51258,23607.0
15169,15169,9351,9351,55440,ENSG00000125449,ARMC7,79637,23608.0
15170,15170,4297,4298,81443,ENSG00000156504,FAM122B,159090,23609.0
15171,15171,16866,16866,55390,ENSG00000134905,CARS2,79587,23610.0
15172,15172,16524,16524,78724,ENSG00000165644,COMTD1,118881,23611.0
15173,15173,3376,3377,58374,ENSG00000196275,GTF2IRD2,84163,23612.0
15174,15174,4810,4811,7805,ENSG00000144063,MALL,7851,23613.0
15175,15175,7555,7555,22656,ENSG00000105483,CARD8,22900,23614.0
15176,15176,7169,7169,58984,ENSG00000178397,FAM220A,84792,23616.0
15177,15177,1937,1938,5571,ENSG00000156711,MAPK13,5603,23617.0
15178,15178,2115,2116,57264,ENSG00000114988,LMAN2L,81562,23619.0
15179,15179,14867,14867,8480,ENSG00000132842,AP3B1,8546,23620.0
15180,15180,12644,12644,30774,ENSG00000167775,CD320,51293,23621.0
15181,15181,13363,13363,81068,ENSG00000163293,NIPAL1,152519,23622.0
15182,15182,13661,13661,55645,ENSG00000185670,ZBTB3,79842,23623.0
15183,15183,6436,6437,29661,ENSG00000177370,TIMM22,29928,23626.0
15184,15184,13811,13811,31113,ENSG00000155100,OTUD6B,51633,23627.0
15185,15185,1256,1257,7235,ENSG00000198033,TUBA3C,7278,23628.0
15186,15186,9292,9292,30764,ENSG00000103429,BFAR,51283,23629.0
15187,15187,14305,14305,34646,ENSG00000095383,TBC1D2,55357,23630.0
15188,15188,15786,15786,5204,ENSG00000079739,PGM1,5236,23631.0
15189,15189,1300,1301,10497,ENSG00000073792,IGF2BP2,10644,23632.0
15190,15190,10064,10064,10497,ENSG00000073792,IGF2BP2,10644,23632.0
15191,15191,5440,5441,7143,ENSG00000127191,TRAF2,7186,23633.0
15192,15192,2736,2737,40518,ENSG00000158042,MRPL17,63875,23634.0
15193,15193,15099,15099,77754,ENSG00000203667,COX20,116228,23635.0
15194,15194,6106,6107,8478,ENSG00000087842,PIR,8544,23636.0
15195,15195,10079,10079,9802,ENSG00000205758,CRYZL1,9946,23637.0
15196,15196,3638,3639,10480,ENSG00000101608,MYL12A,10627,23638.0
15197,15197,16884,16884,41429,ENSG00000163814,CDCP1,64866,23639.0
15198,15198,12825,12825,22777,ENSG00000129116,PALLD,23022,23641.0
15199,15199,134,135,7821,ENSG00000114738,MAPKAPK3,7867,23643.0
15200,15200,2669,2670,3987,ENSG00000113441,LNPEP,4012,23644.0
15201,15201,2674,2675,3987,ENSG00000113441,LNPEP,4012,23644.0
15202,15202,4263,4264,9581,ENSG00000196187,TMEM63A,9725,23645.0
15203,15203,3504,3505,35953,ENSG00000175348,TMEM9B,56674,23646.0
15204,15204,514,515,31017,ENSG00000242114,MTFP1,51537,23647.0
15205,15205,15937,15937,60271,ENSG00000131351,HAUS8,93323,23648.0
15206,15206,14456,14456,11072,ENSG00000256525,POLG2,11232,23649.0
15207,15207,11906,11906,33843,ENSG00000130119,GNL3L,54552,23650.0
15208,15208,8834,8834,33843,ENSG00000130119,GNL3L,54552,23650.0
15209,15209,6019,6020,23110,ENSG00000156931,VPS8,23355,23651.0
15210,15210,9026,9026,58316,ENSG00000132570,PCBD2,84105,23652.0
15211,15211,409,410,59132,ENSG00000177082,WDR73,84942,23653.0
15212,15212,1281,1282,5888,ENSG00000133321,RARRES3,5920,23654.0
15213,15213,196,197,9446,ENSG00000117592,PRDX6,9588,23655.0
15214,15214,10748,10748,54988,ENSG00000131848,ZSCAN5A,79149,23656.0
15215,15215,6271,6272,58634,ENSG00000198286,CARD11,84433,23657.0
15216,15216,5523,5524,59178,ENSG00000160972,PPP1R16A,84988,23658.0
15217,15217,9991,9991,81559,ENSG00000189190,ZNF600,162966,23659.0
15218,15218,2961,2962,31179,ENSG00000111237,VPS29,51699,23661.0
15219,15219,3138,3139,8181,ENSG00000169249,ZRSR2,8233,23662.0
15220,15220,4701,4702,8181,ENSG00000169249,ZRSR2,8233,23662.0
15221,15221,1804,1805,78909,ENSG00000172590,MRPL52,122704,23663.0
15222,15222,10407,10407,78731,ENSG00000156398,SFXN2,118980,23664.0
15223,15223,6577,6578,33828,ENSG00000122376,FAM35A,54537,23666.0
15224,15224,2552,2553,10565,ENSG00000113504,SLC12A7,10723,23667.0
15225,15225,6761,6762,8721,ENSG00000010219,DYRK4,8798,23668.0
15226,15226,2630,2631,25635,ENSG00000164087,POC1A,25886,23669.0
15227,15227,17554,17554,58553,ENSG00000163755,HPS3,84343,23670.0
15228,15228,14785,14785,34569,ENSG00000095485,CWF19L1,55280,23671.0
15229,15229,10035,10035,34589,ENSG00000038210,PI4K2B,55300,23672.0
15230,15230,3415,3416,9300,ENSG00000096264,NCR2,9436,23673.0
15231,15231,431,432,8444,ENSG00000189409,MMP23B,8510,23674.0
15232,15232,13229,13229,36481,ENSG00000145246,ATP10D,57205,23675.0
15233,15233,6166,6167,81123,ENSG00000151304,SRFBP1,153443,23676.0
15234,15234,6612,6613,10507,ENSG00000163344,PMVK,10654,23677.0
15235,15235,12945,12945,31123,ENSG00000155957,TMBIM4,51643,23678.0
15236,15236,14869,14869,78936,ENSG00000165533,TTC8,123016,23679.0
15237,15237,7218,7218,7097,ENSG00000130595,TNNT3,7140,23680.0
15238,15238,13712,13712,10137,ENSG00000153015,CWC27,10283,23681.0
15239,15239,10871,10871,1925,ENSG00000167658,EEF2,1938,23682.0
15240,15240,1877,1878,78145,ENSG00000163923,RPL39L,116832,23683.0
15241,15241,13399,13399,82725,ENSG00000158201,ABHD3,171586,23684.0
15242,15242,9952,9952,55025,ENSG00000170876,TMEM43,79188,23685.0
15243,15243,8388,8388,25568,ENSG00000151014,CCRN4L,25819,23686.0
15244,15244,12841,12841,110398,ENSG00000178295,GEN1,348654,23687.0
15245,15245,6459,6460,80962,ENSG00000163535,SGOL2,151246,23688.0
15246,15246,14585,14585,41764,ENSG00000104524,PYCRL,65263,23689.0
15247,15247,14544,14544,3638,ENSG00000128604,IRF5,3663,23691.0
15248,15248,3116,3117,2044,ENSG00000151491,EPS8,2059,23694.0
15249,15249,6735,6736,79452,ENSG00000122085,MTERFD2,130916,23695.0
15250,15250,15229,15229,10802,ENSG00000169223,LMAN2,10960,23696.0
15251,15251,15,16,30629,ENSG00000111653,ING4,51147,23697.0
15252,15252,8499,8499,34212,ENSG00000203896,LIME1,54923,23698.0
15253,15253,6372,6373,83778,ENSG00000178074,C2orf69,205327,23699.0
15254,15254,4593,4594,81000,ENSG00000163728,TTC14,151613,23700.0
15255,15255,9349,9349,54915,ENSG00000136982,DSCC1,79075,23701.0
15256,15256,7045,7045,35337,ENSG00000033011,ALG1,56052,23702.0
15257,15257,10895,10895,55676,ENSG00000173566,NUDT18,79873,23703.0
15258,15258,6098,6099,41366,ENSG00000130695,CEP85,64793,23704.0
15259,15259,678,679,3934,ENSG00000108679,LGALS3BP,3959,23705.0
15260,15260,6787,6788,60135,ENSG00000149435,GGTLC1,92086,23706.0
15261,15261,4733,4734,33233,ENSG00000240344,PPIL3,53938,23707.0
15262,15262,15447,15447,76592,ENSG00000196678,ERI2,112479,23708.0
15263,15263,10386,10386,76592,ENSG00000196678,ERI2,112479,23708.0
15264,15264,15105,15105,5622,ENSG00000166033,HTRA1,5654,23709.0
15265,15265,11761,11761,10245,ENSG00000106100,NOD1,10392,23711.0
15266,15266,17111,17111,57604,ENSG00000119431,HDHD3,81932,23712.0
15267,15267,413,414,34291,ENSG00000150403,TMCO3,55002,23713.0
15268,15268,1381,1382,55944,ENSG00000052723,SIKE1,80143,23714.0
15269,15269,8238,8238,2745,ENSG00000112699,GMDS,2762,23715.0
15270,15270,6784,6785,27038,ENSG00000130768,SMPDL3B,27293,23716.0
15271,15271,4014,4015,619,ENSG00000161267,BDH1,622,23717.0
15272,15272,3209,3210,83557,ENSG00000128394,APOBEC3F,200316,23718.0
15273,15273,11490,11490,81115,ENSG00000174695,TMEM167A,153339,23719.0
15274,15274,327,328,29531,ENSG00000184076,UQCR10,29796,23720.0
15275,15275,12168,12168,29501,ENSG00000138594,TMOD3,29766,23721.0
15276,15276,772,773,30753,ENSG00000177951,BET1L,51272,23722.0
15277,15277,5148,5149,35257,ENSG00000075303,SLC25A40,55972,23723.0
15278,15278,2260,2261,432,ENSG00000126522,ASL,435,23724.0
15279,15279,8637,8637,34435,ENSG00000136247,ZDHHC4,55146,23725.0
15280,15280,8784,8784,58483,ENSG00000084092,NOA1,84273,23727.0
15281,15281,3850,3851,85508,ENSG00000122033,MTIF3,219402,23728.0
15282,15282,5427,5428,833,ENSG00000196954,CASP4,837,23729.0
15283,15283,3519,3520,9597,ENSG00000068697,LAPTM4A,9741,23730.0
15284,15284,8085,8085,85811,ENSG00000160813,PPP1R35,221908,23731.0
15285,15285,7365,7365,30683,ENSG00000104219,ZDHHC2,51201,23732.0
15286,15286,12646,12646,10156,ENSG00000174446,SNAPC5,10302,23733.0
15287,15287,15140,15140,30858,ENSG00000116750,UCHL5,51377,23734.0
15288,15288,8059,8059,34463,ENSG00000104613,INTS10,55174,23735.0
15289,15289,12071,12071,80361,ENSG00000205707,LYRM5,144363,23736.0
15290,15290,10071,10071,58470,ENSG00000139437,TCHP,84260,23737.0
15291,15291,9607,9607,30555,ENSG00000105364,MRPL4,51073,23738.0
15292,15292,5205,5206,34480,ENSG00000172890,NADSYN1,55191,23739.0
15293,15293,15128,15128,11109,ENSG00000137404,NRM,11270,23740.0
15294,15294,13826,13826,35111,,VPS11,55823,23741.0
15295,15295,8138,8138,30715,ENSG00000128463,EMC4,51234,23743.0
15296,15296,11820,11820,10993,ENSG00000196998,WDR45,11152,23744.0
15297,15297,16170,16170,5746,ENSG00000143851,PTPN7,5778,23747.0
15298,15298,12735,12735,6759,ENSG00000197165,SULT1A2,6799,23748.0
15299,15299,12977,12977,9525,ENSG00000158417,EIF5B,9669,23749.0
15300,15300,13121,13121,30575,ENSG00000143303,RRNAD1,51093,23751.0
15301,15301,12082,12082,58446,ENSG00000144468,RHBDD1,84236,23752.0
15302,15302,13804,13804,55488,ENSG00000164576,SAP30L,79685,23753.0
15303,15303,3291,3292,35049,ENSG00000089876,DHX32,55760,23754.0
15304,15304,5073,5074,6884,ENSG00000011007,TCEB3,6924,23755.0
15305,15305,15015,15015,58746,ENSG00000055950,MRPL43,84545,23757.0
15306,15306,13871,13871,952,ENSG00000187097,ENTPD5,957,23758.0
15307,15307,7749,7749,10195,ENSG00000114354,TFG,10342,23759.0
15308,15308,9002,9002,36192,ENSG00000106392,C1GALT1,56913,23761.0
15309,15309,12897,12897,55986,ENSG00000129696,TTI2,80185,23762.0
15310,15310,17441,17441,6369,ENSG00000001617,SEMA3F,6405,23763.0
15311,15311,7664,7664,54930,ENSG00000067365,METTL22,79091,23764.0
15312,15312,7306,7306,30295,ENSG00000147853,AK3,50808,23765.0
15313,15313,4195,4196,4292,ENSG00000100985,MMP9,4318,23766.0
15314,15314,16515,16515,796,ENSG00000122786,CALD1,800,23767.0
15315,15315,9015,9015,58546,ENSG00000091947,TMEM101,84336,23768.0
15316,15316,14671,14671,59073,ENSG00000042286,AIFM2,84883,23773.0
15317,15317,6738,6739,56038,ENSG00000128886,ELL3,80237,23775.0
15318,15318,9166,9166,4936,ENSG00000114026,OGG1,4968,23776.0
15319,15319,1616,1617,57203,ENSG00000162520,SYNC,81493,23777.0
15320,15320,10074,10074,79048,ENSG00000159111,MRPL10,124995,23778.0
15321,15321,243,244,9544,ENSG00000102900,NUP93,9688,23779.0
15322,15322,7180,7180,80164,ENSG00000170191,NANP,140838,23780.0
15323,15323,4085,4086,58202,ENSG00000167930,ITFG3,83986,23781.0
15324,15324,5063,5064,58916,ENSG00000165282,PIGO,84720,23782.0
15325,15325,8975,8975,10386,ENSG00000197548,ATG7,10533,23783.0
15326,15326,8840,8840,79189,ENSG00000143353,LYPLAL1,127018,23784.0
15327,15327,13650,13650,55466,ENSG00000169087,HSPBAP1,79663,23785.0
15328,15328,14841,14841,9921,ENSG00000140497,SCAMP2,10066,23786.0
15329,15329,13508,13508,2989,ENSG00000187837,HIST1H1C,3006,23787.0
15330,15330,729,730,7278,ENSG00000072401,UBE2D1,7321,23789.0
15331,15331,878,879,3,ENSG00000175899,A2M,2,23790.0
15332,15332,12110,12110,6658,ENSG00000169474,SPRR1A,6698,23791.0
15333,15333,14485,14485,57309,ENSG00000121486,TRMT1L,81627,23793.0
15334,15334,11408,11408,10184,ENSG00000257727,CNPY2,10330,23794.0
15335,15335,12251,12251,6810,ENSG00000165025,SYK,6850,23795.0
15336,15336,16963,16963,706,ENSG00000149131,SERPING1,710,23797.0
15337,15337,15996,15996,34522,ENSG00000114978,MOB1A,55233,23798.0
15338,15338,10183,10183,59202,ENSG00000123552,USP45,85015,23799.0
15339,15339,3114,3115,26835,ENSG00000136840,ST6GALNAC4,27090,23800.0
15340,15340,381,382,79613,ENSG00000189007,ADAT2,134637,23801.0
15341,15341,394,395,5609,ENSG00000100600,LGMN,5641,23802.0
15342,15342,9548,9548,34815,ENSG00000181192,DHTKD1,55526,23803.0
15343,15343,886,887,57974,ENSG00000124784,RIOK1,83732,23804.0
15344,15344,10139,10139,36845,ENSG00000130158,DOCK6,57572,23805.0
15345,15345,13343,13343,36845,ENSG00000130158,DOCK6,57572,23805.0
15346,15346,17227,17227,60727,ENSG00000164466,SFXN1,94081,23807.0
15347,15347,9268,9268,29648,ENSG00000111727,HCFC2,29915,23808.0
15348,15348,1181,1182,32887,ENSG00000168818,STX18,53407,23809.0
15349,15349,368,369,9288,ENSG00000099337,KCNK6,9424,23810.0
15350,15350,15324,15324,893,ENSG00000105173,CCNE1,898,23811.0
15351,15351,9750,9750,55386,ENSG00000205084,TMEM231,79583,23812.0
15352,15352,16778,16778,58521,ENSG00000174100,MRPL45,84311,23813.0
15353,15353,10060,10060,126776,ENSG00000131503,ANKHD1-EIF4EBP3,404734,23814.0
15354,15354,7923,7923,483,ENSG00000137731,FXYD2,486,23815.0
15355,15355,1872,1873,40548,ENSG00000101363,MANBAL,63905,23816.0
15356,15356,3864,3865,8451,ENSG00000073009,IKBKG,8517,23817.0
15357,15357,16590,16590,10441,ENSG00000136371,MTHFS,10588,23818.0
15358,15358,1364,1365,5620,ENSG00000052344,PRSS8,5652,23819.0
15359,15359,10418,10418,55526,ENSG00000152455,SUV39H2,79723,23820.0
15360,15360,12356,12356,9777,ENSG00000022840,RNF10,9921,23821.0
15361,15361,15066,15066,10766,ENSG00000172594,SMPDL3A,10924,23822.0
15362,15362,10112,10112,36131,ENSG00000070950,RAD18,56852,23823.0
15363,15363,9797,9797,58945,ENSG00000135093,USP30,84749,23824.0
15364,15364,10980,10980,37222,ENSG00000144579,CTDSP1,58190,23825.0
15365,15365,8317,8317,25622,ENSG00000130255,RPL36,25873,23826.0
15366,15366,7656,7656,25776,ENSG00000162390,ACOT11,26027,23827.0
15367,15367,13783,13783,25776,ENSG00000162390,ACOT11,26027,23827.0
15368,15368,8066,8066,5539,ENSG00000181929,PRKAG1,5571,23828.0
15369,15369,17124,17124,33400,ENSG00000148229,POLE3,54107,23829.0
15370,15370,9847,9847,29,ENSG00000076555,ACACB,32,23830.0
15371,15371,7215,7215,1486,ENSG00000040531,CTNS,1497,23831.0
15372,15372,5219,5220,55442,ENSG00000126106,TMEM53,79639,23832.0
15373,15373,15388,15388,9411,ENSG00000243147,MRPL33,9553,23833.0
15374,15374,12328,12328,854,ENSG00000105971,CAV2,858,23834.0
15375,15375,17474,17474,6302,ENSG00000111319,SCNN1A,6337,23835.0
15376,15376,5488,5489,10013,ENSG00000162366,PDZK1IP1,10158,23836.0
15377,15377,12489,12489,34324,ENSG00000198000,NOL8,55035,23837.0
15378,15378,9102,9102,94553,ENSG00000144455,SUMF1,285362,23839.0
15379,15379,5438,5439,11180,ENSG00000034713,GABARAPL2,11345,23840.0
15380,15380,15153,15153,25982,ENSG00000182325,FBXL6,26233,23841.0
15381,15381,10840,10840,7342,ENSG00000140740,UQCRC2,7385,23842.0
15382,15382,8227,8227,135965,ENSG00000258588,TRIM6-TRIM34,445372,23843.0
15383,15383,3790,3791,22672,ENSG00000114503,NCBP2,22916,23844.0
15384,15384,15070,15070,9466,ENSG00000174791,RIN1,9610,23845.0
15385,15385,16055,16055,9397,ENSG00000149547,EI24,9538,23846.0
15386,15386,5960,5961,6285,ENSG00000105472,CLEC11A,6320,23848.0
15387,15387,4142,4143,59000,ENSG00000215908,CROCCP2,84809,23849.0
15388,15388,14838,14838,34216,ENSG00000106554,CHCHD3,54927,23850.0
15389,15389,7270,7270,58137,ENSG00000177602,GSG2,83903,23851.0
15390,15390,15188,15188,1743,ENSG00000187908,DMBT1,1755,23854.0
15391,15391,8925,8925,30600,ENSG00000183520,UTP11L,51118,23855.0
15392,15392,15021,15021,9646,ENSG00000165733,BMS1,9790,23856.0
15393,15393,16169,16169,9646,ENSG00000165733,BMS1,9790,23856.0
15394,15394,14484,14484,60021,ENSG00000145919,BOD1,91272,23859.0
15395,15395,7233,7233,34369,ENSG00000139192,TAPBPL,55080,23860.0
15396,15396,5221,5222,8174,ENSG00000130021,HDHD1,8226,23862.0
15397,15397,15464,15464,34468,ENSG00000158234,FAIM,55179,23863.0
15398,15398,7207,7207,34653,ENSG00000154059,IMPACT,55364,23864.0
15399,15399,17537,17537,55577,ENSG00000139835,GRTP1,79774,23865.0
15400,15400,2713,2714,9671,ENSG00000139436,GIT2,9815,23867.0
15401,15401,1058,1059,54917,ENSG00000179958,DCTPP1,79077,23868.0
15402,15402,11100,11100,77651,ENSG00000152240,HAUS1,115106,23869.0
15403,15403,15670,15670,5758,ENSG00000213402,PTPRCAP,5790,23870.0
15404,15404,13187,13187,59110,ENSG00000139133,ALG10,84920,23871.0
15405,15405,2384,2385,9229,ENSG00000157869,RAB28,9364,23872.0
15406,15406,15856,15856,41507,ENSG00000106591,MRPL32,64983,23873.0
15407,15407,7552,7552,4970,ENSG00000110628,SLC22A18,5002,23875.0
15408,15408,4920,4921,2789,ENSG00000125166,GOT2,2806,23876.0
15409,15409,13640,13640,2950,ENSG00000111358,GTF2H3,2967,23877.0
15410,15410,13281,13281,2619,ENSG00000117226,GBP3,2635,23878.0
15411,15411,8558,8558,79540,ENSG00000157426,AASDH,132949,23879.0
15412,15412,3799,3800,56551,ENSG00000103018,CYB5B,80777,23880.0
15413,15413,4007,4008,59863,ENSG00000204070,SYS1,90196,23881.0
15414,15414,4221,4222,11005,ENSG00000165609,NUDT5,11164,23883.0
15415,15415,1160,1161,11030,ENSG00000126001,CEP250,11190,23884.0
15416,15416,2053,2054,122900,ENSG00000155330,C16orf87,388272,23885.0
15417,15417,16206,16206,31099,ENSG00000078967,UBE2D4,51619,23886.0
15418,15418,11568,11568,25723,ENSG00000132763,MMACHC,25974,23887.0
15419,15419,6003,6004,90262,ENSG00000180979,LRRC57,255252,23888.0
15420,15420,14949,14949,30626,ENSG00000149084,HSD17B12,51144,23889.0
15421,15421,7888,7888,58983,ENSG00000153363,LINC00467,84791,23892.0
15422,15422,6065,6066,5487,ENSG00000137713,PPP2R1B,5519,23893.0
15423,15423,10773,10773,30874,ENSG00000187688,TRPV2,51393,23894.0
15424,15424,4852,4853,25562,ENSG00000100347,SAMM50,25813,23895.0
15425,15425,1013,1014,31014,ENSG00000009844,VTA1,51534,23896.0
15426,15426,4368,4369,56742,ENSG00000197496,SLC2A10,81031,23897.0
15427,15427,11524,11524,2509,ENSG00000171124,FUT3,2525,23898.0
15428,15428,1370,1371,41848,ENSG00000177830,CHID1,66005,23899.0
15429,15429,2575,2576,28725,ENSG00000148335,NTMT1,28989,23900.0
15430,15430,7842,7842,7069,ENSG00000120802,TMPO,7112,23902.0
15431,15431,9119,9119,40869,ENSG00000120913,PDLIM2,64236,23904.0
15432,15432,467,468,36201,ENSG00000078070,MCCC1,56922,23905.0
15433,15433,15336,15336,28826,ENSG00000075336,TIMM21,29090,23906.0
15434,15434,10332,10332,35040,ENSG00000164168,TMEM184C,55751,23907.0
15435,15435,14825,14825,93812,ENSG00000196072,BLOC1S2,282991,23908.0
15436,15436,10687,10687,5213,ENSG00000167085,PHB,5245,23909.0
15437,15437,17157,17157,93600,ENSG00000211450,C11orf31,280636,23910.0
15438,15438,5335,5336,2929,ENSG00000213366,GSTM2,2946,23911.0
15439,15439,8250,8250,34300,ENSG00000104872,PIH1D1,55011,23913.0
15440,15440,10752,10752,99,ENSG00000137845,ADAM10,102,23915.0
15441,15441,13018,13018,79267,ENSG00000163382,APOA1BP,128240,23916.0
